CustomerID,Recency,Frequency,Monetary,CustomerSegment
16470.0,51,170,762.39,Loyal
16471.0,274,13,223.95000000000002,At Risk
16473.0,164,18,316.11,Regular
16474.0,6,360,1871.5,Loyal
16475.0,87,28,544.3,Regular
16477.0,63,146,2494.46,Loyal
16478.0,24,17,331.0,Regular
16479.0,9,35,300.83,Regular
16480.0,75,53,769.29,Loyal
16482.0,15,18,220.62,Regular
16483.0,191,19,139.35,Regular
16484.0,173,25,404.3,Regular
16485.0,76,42,363.65,Regular
16488.0,32,29,498.8,Regular
16491.0,46,39,731.5,Regular
16493.0,79,56,1351.63,Loyal
16494.0,296,50,826.53,At Risk
16495.0,2,97,684.41,Loyal
16496.0,8,95,1599.52,Loyal
16497.0,49,136,2965.69,Loyal
16498.0,160,15,100.97,Regular
16499.0,359,19,365.45,At Risk
16500.0,4,11,400.86,Regular
16503.0,106,84,1431.93,Loyal
16504.0,24,86,484.38,Loyal
16505.0,31,4,777.6,Regular
16506.0,19,3,90.30000000000001,Regular
16509.0,296,13,363.7,At Risk
16510.0,371,13,248.1,At Risk
16511.0,21,169,950.26,Loyal
16513.0,4,35,874.59,Regular
16515.0,51,113,1627.13,Loyal
16516.0,29,6,101.69999999999999,Regular
16517.0,276,17,162.7,At Risk
16518.0,60,40,484.32,Regular
16519.0,24,13,215.07999999999998,Regular
16520.0,185,156,1046.57,Loyal
16523.0,1,290,9418.470000000001,Loyal
16525.0,1,183,13027.45,Loyal
16526.0,171,15,290.36,Regular
16527.0,80,14,228.06,Regular
16528.0,3,17,244.41,Regular
16529.0,189,30,455.25,Regular
16531.0,21,77,1244.59,Loyal
16532.0,17,4,6748.8,VIP
16533.0,18,177,1095.56,Loyal
16535.0,4,31,593.75,Regular
16536.0,109,55,548.97,Loyal
16539.0,2,45,1388.81,Regular
16542.0,53,5,119.62,Regular
16545.0,164,3,339.3,Regular
16546.0,290,25,787.15,At Risk
16549.0,9,981,4154.64,Loyal
16550.0,108,251,2298.97,Loyal
16551.0,95,32,922.12,Regular
16552.0,242,17,379.73,At Risk
16553.0,162,84,5719.82,Loyal
16554.0,41,52,837.1,Loyal
16555.0,34,17,285.89,Regular
16556.0,66,207,3313.79,Loyal
16557.0,23,11,281.85,Regular
16558.0,0,460,8338.49,Loyal
16560.0,26,57,841.41,Loyal
16561.0,5,31,511.12,Regular
16563.0,53,19,1077.74,Regular
16565.0,363,3,173.7,At Risk
16566.0,14,18,614.66,Regular
16567.0,193,35,865.6,Regular
16569.0,2,5,124.2,Regular
16570.0,14,126,3738.4,Loyal
16571.0,26,87,1421.69,Loyal
16572.0,126,57,1009.6,Loyal
16573.0,84,42,663.61,Regular
16574.0,70,28,451.44,Regular
16581.0,182,9,105.84,Regular
16582.0,112,6,313.62,Regular
16583.0,373,14,233.45,At Risk
16584.0,79,28,936.08,Regular
16586.0,248,8,463.95,At Risk
16587.0,231,13,225.15,At Risk
16589.0,70,33,459.24,Regular
16591.0,68,10,213.5,Regular
16592.0,3,216,4113.68,Loyal
16593.0,50,27,330.03,Regular
16594.0,74,53,181.09,Loyal
16595.0,60,85,360.16,Loyal
16596.0,15,12,250.15,Regular
16597.0,3,7,90.04,Regular
16598.0,285,10,145.04999999999998,At Risk
16600.0,3,62,813.52,Loyal
16601.0,40,31,244.79999999999998,Regular
16602.0,35,29,528.08,Regular
16603.0,74,34,482.47,Regular
16607.0,17,172,3347.71,Loyal
16609.0,14,276,5493.46,Loyal
16610.0,218,6,75.66,At Risk
16611.0,185,10,129.49,Regular
16612.0,32,66,1187.66,Loyal
16613.0,69,30,618.59,Regular
16614.0,182,26,506.19,Regular
16616.0,14,33,500.42,Regular
16617.0,235,5,151.85,At Risk
16618.0,30,96,2647.59,Loyal
16619.0,263,14,226.21,At Risk
16620.0,3,9,178.96,Regular
16621.0,51,29,813.48,Regular
16623.0,245,5,129.45,At Risk
16624.0,80,48,810.5699999999999,Regular
16625.0,274,23,333.08,At Risk
16626.0,0,179,4413.1,Loyal
16627.0,78,20,322.8,Regular
16628.0,29,117,2188.05,Loyal
16629.0,73,64,417.73,Loyal
16633.0,16,152,2883.1,Loyal
16634.0,222,9,217.9,At Risk
16637.0,31,69,1154.47,Loyal
16638.0,22,94,1680.72,Loyal
16639.0,30,50,1257.51,Regular
16641.0,105,12,231.10000000000002,Regular
16642.0,4,34,688.33,Regular
16643.0,245,27,487.51,At Risk
16644.0,177,62,833.78,Loyal
16647.0,169,14,214.06,Regular
16648.0,42,19,290.65999999999997,Regular
16650.0,71,24,518.42,Regular
16652.0,58,118,6773.97,Loyal
16653.0,15,69,1212.66,Loyal
16654.0,140,29,601.27,Regular
16655.0,17,261,3794.52,Loyal
16656.0,21,73,8625.8,Loyal
16657.0,9,208,933.62,Loyal
16658.0,367,8,123.24,At Risk
16659.0,188,2,39.12,Regular
16660.0,15,16,1267.6499999999999,Regular
16665.0,361,9,135.39999999999998,At Risk
16666.0,18,32,118.98,Regular
16667.0,67,53,570.13,Loyal
16668.0,14,20,306.71999999999997,Regular
16669.0,23,160,1374.8700000000001,Loyal
16670.0,16,252,4095.9,Loyal
16671.0,27,6,1692.27,Regular
16672.0,1,114,8134.9400000000005,Loyal
16674.0,54,98,319.61,Loyal
16676.0,33,89,1592.1200000000001,Loyal
16678.0,2,163,3109.99,Loyal
16679.0,365,3,129.75,At Risk
16680.0,42,10,183.7,Regular
16681.0,72,44,1770.34,Regular
16682.0,4,30,1028.0,Regular
16684.0,3,277,66653.56,Loyal
16685.0,60,62,324.24,Loyal
16686.0,46,585,3062.83,Loyal
16688.0,0,62,1260.86,Loyal
16689.0,75,13,422.59999999999997,Regular
16690.0,71,12,225.57999999999998,Regular
16692.0,255,3,1276.0,At Risk
16693.0,68,60,482.01,Loyal
16696.0,134,10,657.9000000000001,Regular
16697.0,240,21,112.75,At Risk
16698.0,226,5,1998.0,At Risk
16700.0,8,308,5076.55,Loyal
16701.0,8,144,5398.3,Loyal
16705.0,0,270,14034.99,Loyal
16706.0,36,123,531.35,Loyal
16708.0,45,27,656.63,Regular
16709.0,84,79,3029.87,Loyal
16710.0,18,402,2483.04,Loyal
16711.0,2,22,1651.03,Regular
16712.0,8,447,3645.43,Loyal
16713.0,18,624,6923.13,Loyal
16714.0,218,93,1161.53,At Risk
16715.0,77,19,301.71999999999997,Regular
16716.0,266,2,901.2,At Risk
16717.0,23,199,3858.38,Loyal
16718.0,368,45,623.75,At Risk
16719.0,14,201,1790.42,Loyal
16720.0,25,27,155.24,Regular
16721.0,261,37,292.47,At Risk
16722.0,16,225,4730.81,Loyal
16723.0,90,43,589.15,Regular
16725.0,301,151,781.02,At Risk
16726.0,25,185,1382.02,Loyal
16727.0,363,46,272.82,At Risk
16728.0,45,269,1054.67,Loyal
16729.0,37,660,7239.92,Loyal
16730.0,51,82,743.11,Loyal
16732.0,31,28,603.75,Regular
16734.0,51,53,650.51,Loyal
16735.0,78,125,2300.56,Loyal
16737.0,52,1,417.59999999999997,Regular
16738.0,297,1,3.75,At Risk
16739.0,176,13,323.0,Regular
16742.0,46,1,464.9,Regular
16743.0,28,191,2238.09,Loyal
16744.0,10,242,1304.76,Loyal
16745.0,86,357,7194.3,Loyal
16746.0,4,449,6697.66,Loyal
16747.0,37,42,836.06,Regular
16748.0,17,69,1515.9,Loyal
16750.0,44,95,623.93,Loyal
16751.0,30,25,1764.72,Regular
16752.0,372,9,207.5,At Risk
16753.0,57,34,223.92000000000002,Regular
16754.0,371,2,2002.4,At Risk
16755.0,113,170,1496.83,Loyal
16756.0,214,13,239.4,At Risk
16757.0,318,7,106.83000000000001,At Risk
16758.0,64,22,369.34000000000003,Regular
16759.0,7,42,789.79,Regular
16761.0,96,13,316.62,Regular
16762.0,19,89,1501.38,Loyal
16763.0,198,23,611.85,Regular
16764.0,3,706,2799.25,Loyal
16765.0,293,1,34.0,At Risk
16766.0,272,34,1145.6,At Risk
16767.0,30,222,5580.6,Loyal
16768.0,47,54,478.09000000000003,Loyal
16769.0,259,40,380.39,At Risk
16770.0,57,145,770.1,Loyal
16771.0,32,255,2246.81,Loyal
16773.0,56,26,171.59,Regular
16774.0,67,48,661.52,Regular
16775.0,9,158,1695.66,Loyal
16776.0,59,76,388.28,Loyal
16777.0,79,50,226.35,Regular
16778.0,73,16,245.94,Regular
16779.0,1,333,10629.720000000001,Loyal
16780.0,99,60,425.19,Loyal
16781.0,371,17,311.25,At Risk
16782.0,9,190,2279.9,Loyal
16784.0,19,3,107.6,Regular
16788.0,122,155,597.48,Loyal
16789.0,7,5,80.8,Regular
16790.0,3,93,1545.6200000000001,Loyal
16791.0,28,320,1721.78,Loyal
16792.0,281,12,110.38000000000001,At Risk
16793.0,56,16,243.84,Regular
16794.0,0,285,1222.71,Loyal
16795.0,364,66,414.88,At Risk
16796.0,88,18,305.62,Regular
16800.0,10,164,1201.49,Loyal
16801.0,162,76,1619.73,Loyal
16803.0,64,24,332.3,Regular
16804.0,22,60,536.99,Loyal
16805.0,173,98,460.59,Loyal
16806.0,102,103,801.49,Loyal
16807.0,142,67,1121.59,Loyal
16808.0,98,23,288.42,Regular
16809.0,22,149,914.69,Loyal
16810.0,191,15,309.54,Regular
16811.0,4,28,547.07,Regular
16812.0,360,15,479.35,At Risk
16813.0,7,449,1692.98,Loyal
16814.0,13,324,6509.1,Loyal
16816.0,102,28,417.06,Regular
16817.0,2,86,1604.75,Loyal
16818.0,10,189,3349.57,Loyal
16820.0,95,26,497.61,Regular
16823.0,226,38,358.38,At Risk
16824.0,15,26,460.64,Regular
16825.0,38,28,775.1800000000001,Regular
16826.0,50,22,341.7,Regular
16828.0,92,8,128.5,Regular
16829.0,156,11,197.22,Regular
16830.0,38,23,325.91,Regular
16832.0,183,12,199.15,Regular
16833.0,0,47,1106.53,Regular
16834.0,227,24,413.46,At Risk
16835.0,127,10,180.85,Regular
16836.0,39,11,251.87,Regular
16837.0,30,165,3170.98,Loyal
16838.0,196,25,588.85,Regular
16839.0,8,266,16594.35,Loyal
16841.0,36,116,1869.82,Loyal
16842.0,100,63,1264.19,Loyal
16843.0,42,378,10196.57,Loyal
16846.0,49,11,214.32,Regular
16847.0,42,12,193.44,Regular
16848.0,52,14,281.42,Regular
16849.0,186,8,124.57,Regular
16850.0,333,19,332.41,At Risk
16851.0,3,20,342.45,Regular
16852.0,9,9,144.91000000000003,Regular
16855.0,23,19,328.4,Regular
16856.0,14,2,35.400000000000006,Regular
16858.0,368,10,375.69000000000005,At Risk
16859.0,144,52,747.81,Loyal
16861.0,59,6,173.76,Regular
16863.0,30,26,502.8,Regular
16866.0,140,11,207.73999999999998,Regular
16869.0,22,128,825.42,Loyal
16871.0,21,137,2812.34,Loyal
16872.0,76,7,680.02,Regular
16873.0,4,279,7123.62,Loyal
16875.0,66,112,2095.53,Loyal
16877.0,11,159,853.72,Loyal
16878.0,83,3,13.3,Regular
16880.0,30,178,1519.08,Loyal
16881.0,66,1,432.0,Regular
16882.0,66,39,705.12,Regular
16883.0,186,38,276.73,Regular
16884.0,37,26,429.84000000000003,Regular
16885.0,14,101,471.51,Loyal
16887.0,34,37,194.88,Regular
16889.0,194,135,1578.67,Loyal
16891.0,1,203,809.7,Loyal
16892.0,0,99,525.54,Loyal
16893.0,366,45,145.93,At Risk
16895.0,64,69,219.14,Loyal
16897.0,298,37,289.78,At Risk
16898.0,25,162,508.81,Loyal
16899.0,7,125,1281.56,Loyal
16900.0,16,79,887.11,Loyal
16902.0,115,44,1706.88,Regular
16903.0,28,60,373.24,Loyal
16904.0,3,710,3754.27,Loyal
16905.0,4,208,3102.43,Loyal
16906.0,81,93,579.77,Loyal
16907.0,28,151,981.65,Loyal
16909.0,71,18,379.14,Regular
16910.0,3,547,1510.06,Loyal
16912.0,28,101,2575.38,Loyal
16913.0,289,8,113.44,At Risk
16914.0,35,38,208.46,Regular
16915.0,8,57,621.6800000000001,Loyal
16916.0,23,143,576.26,Loyal
16917.0,276,9,391.52,At Risk
16918.0,49,128,1068.82,Loyal
16919.0,155,327,2596.45,Loyal
16921.0,60,60,169.79,Loyal
16923.0,11,672,7247.61,Loyal
16924.0,20,83,846.75,Loyal
16926.0,370,14,230.25,At Risk
16927.0,115,6,543.05,Regular
16928.0,79,209,2847.6,Loyal
16929.0,3,77,1295.39,Loyal
16930.0,25,54,380.55,Loyal
16931.0,4,898,4604.22,Loyal
16932.0,52,53,161.94,Loyal
16933.0,0,44,563.23,Regular
16934.0,54,62,950.9300000000001,Loyal
16936.0,25,57,262.68,Loyal
16938.0,8,241,2736.38,Loyal
16940.0,51,305,3049.88,Loyal
16942.0,12,281,1920.59,Loyal
16943.0,211,33,816.73,At Risk
16945.0,21,249,4345.5,Loyal
16947.0,235,21,406.48,At Risk
16948.0,138,19,435.02,Regular
16949.0,3,60,1286.27,Loyal
16950.0,56,42,1178.56,Regular
16951.0,134,86,1277.75,Loyal
16952.0,108,16,167.61,Regular
16953.0,29,1,20.8,Regular
16954.0,0,54,2085.08,Loyal
16955.0,184,25,518.67,Regular
16956.0,17,16,308.74,Regular
16957.0,238,16,416.64,At Risk
16959.0,86,7,117.35000000000001,Regular
16960.0,38,101,507.05,Loyal
16961.0,115,14,234.17,Regular
16963.0,186,7,110.55000000000001,Regular
16965.0,226,26,201.19,At Risk
16966.0,7,28,2154.97,Regular
16967.0,188,21,319.02,Regular
16968.0,3,31,439.43,Regular
16969.0,38,42,650.41,Regular
16971.0,37,41,357.21,Regular
16976.0,266,2,251.51999999999998,At Risk
16978.0,77,39,344.33,Regular
16979.0,3,89,1852.0,Loyal
16980.0,254,87,1078.96,At Risk
16982.0,60,22,384.06,Regular
16983.0,12,148,1931.25,Loyal
16984.0,87,407,4481.35,Loyal
16985.0,16,120,5464.12,Loyal
16986.0,29,3,1873.2,Regular
16987.0,2,129,1625.05,Loyal
16988.0,4,7,126.12,Regular
16989.0,6,12,1133.25,Regular
16990.0,218,1,179.0,At Risk
16992.0,10,93,1614.31,Loyal
16996.0,29,37,1456.96,Regular
16997.0,287,12,702.0,At Risk
16998.0,149,4,295.0,Regular
16999.0,22,23,484.82,Regular
17001.0,0,169,3989.57,Loyal
17002.0,85,49,1493.73,Regular
17004.0,45,44,1412.94,Regular
17006.0,4,44,781.78,Regular
17007.0,50,52,889.9300000000001,Loyal
17010.0,17,11,195.36,Regular
17011.0,29,15,270.9,Regular
17014.0,7,74,586.33,Loyal
17015.0,28,217,1842.56,Loyal
17017.0,2,252,8694.26,Loyal
17018.0,40,16,920.1,Regular
17019.0,10,234,1272.61,Loyal
17022.0,30,7,71.0,Regular
17024.0,44,3,95.85,Regular
17025.0,60,9,357.77,Regular
17026.0,184,4,154.82999999999998,Regular
17027.0,78,153,890.29,Loyal
17029.0,110,2,716.0,Regular
17030.0,63,11,146.87,Regular
17031.0,11,22,380.35,Regular
17033.0,85,28,1030.14,Regular
17034.0,15,30,745.52,Regular
17035.0,245,28,433.53000000000003,At Risk
17037.0,87,75,1267.32,Loyal
17038.0,29,22,112.4,Regular
17040.0,137,15,449.73,Regular
17041.0,26,70,1081.57,Loyal
17042.0,2,98,1044.3799999999999,Loyal
17043.0,31,102,1735.18,Loyal
17044.0,24,6,948.48,Regular
17045.0,112,22,339.44,Regular
17046.0,156,22,642.02,Regular
17047.0,84,65,1100.9,Loyal
17048.0,117,43,925.35,Regular
17049.0,2,318,5659.9800000000005,Loyal
17050.0,95,316,3228.84,Loyal
17051.0,193,43,247.14000000000001,Regular
17052.0,27,92,413.75,Loyal
17053.0,130,13,498.48,Regular
17054.0,27,83,1356.33,Loyal
17058.0,81,62,1179.89,Loyal
17059.0,29,516,3095.04,Loyal
17060.0,265,5,234.24,At Risk
17061.0,73,99,5232.2300000000005,Loyal
17062.0,313,70,538.37,At Risk
17063.0,20,78,1461.14,Loyal
17064.0,58,62,859.35,Loyal
17068.0,11,296,4552.14,Loyal
17069.0,27,143,2709.7000000000003,Loyal
17070.0,113,64,312.14,Loyal
17071.0,27,140,2429.03,Loyal
17073.0,17,174,1446.09,Loyal
17075.0,17,77,834.12,Loyal
17076.0,35,25,841.0799999999999,Regular
17078.0,35,28,378.2,Regular
17079.0,77,2,118.80000000000001,Regular
17080.0,21,8,287.62,Regular
17081.0,24,64,290.16,Loyal
17082.0,32,81,2003.85,Loyal
17083.0,108,52,1405.78,Loyal
17084.0,34,162,2949.75,Loyal
17085.0,122,187,1566.65,Loyal
17086.0,6,96,2050.08,Loyal
17088.0,27,115,1991.01,Loyal
17090.0,3,63,2043.95,Loyal
17091.0,2,195,3827.76,Loyal
17092.0,49,125,1777.78,Loyal
17094.0,321,14,302.0,At Risk
17095.0,22,74,1324.16,Loyal
17096.0,14,48,1022.13,Regular
17097.0,1,211,954.42,Loyal
17100.0,17,65,971.74,Loyal
17101.0,9,42,1621.73,Regular
17102.0,261,1,25.5,At Risk
17105.0,158,90,665.78,Loyal
17107.0,32,418,10815.43,Loyal
17109.0,28,117,885.04,Loyal
17110.0,164,12,163.29999999999998,Regular
17111.0,46,30,248.61,Regular
17114.0,5,127,808.62,Loyal
17115.0,7,39,837.5,Regular
17117.0,287,9,116.19999999999999,At Risk
17118.0,317,10,157.02,At Risk
17119.0,2,35,606.91,Regular
17120.0,232,18,307.46,At Risk
17122.0,118,7,138.32,Regular
17123.0,161,9,345.29999999999995,Regular
17124.0,184,32,298.89,Regular
17125.0,49,40,259.35,Regular
17126.0,151,260,1004.75,Loyal
17128.0,334,14,157.09,At Risk
17131.0,4,134,2463.17,Loyal
17133.0,15,27,4892.240000000001,Regular
17134.0,106,24,425.0,Regular
17135.0,15,52,1139.73,Loyal
17138.0,275,24,380.5,At Risk
17139.0,15,478,10668.47,Loyal
17140.0,246,20,465.32,At Risk
17142.0,238,15,579.0,At Risk
17144.0,0,48,984.57,Regular
17146.0,105,35,749.78,Regular
17147.0,22,81,1714.59,Loyal
17148.0,51,9,124.88,Regular
17152.0,194,14,1689.5,Regular
17153.0,23,14,213.78,Regular
17154.0,74,23,329.34,Regular
17155.0,17,20,251.70000000000002,Regular
17157.0,7,13,319.0,Regular
17158.0,31,67,1266.97,Loyal
17159.0,21,101,1538.88,Loyal
17160.0,30,229,3518.03,Loyal
17162.0,28,104,1715.46,Loyal
17163.0,21,5,293.1,Regular
17164.0,32,144,2467.35,Loyal
17165.0,283,10,158.68,At Risk
17166.0,38,12,206.34,Regular
17169.0,57,54,835.78,Loyal
17171.0,288,16,224.91,At Risk
17172.0,78,15,317.76,Regular
17173.0,4,86,3766.6,Loyal
17174.0,217,4,59.9,At Risk
17175.0,43,63,1443.69,Loyal
17176.0,201,15,306.13,At Risk
17179.0,177,80,711.79,Loyal
17180.0,55,128,796.03,Loyal
17181.0,56,23,239.92000000000002,Regular
17183.0,7,73,3347.31,Loyal
17186.0,46,2,144.0,Regular
17187.0,226,10,203.95,At Risk
17188.0,10,84,2474.23,Loyal
17189.0,105,61,384.40000000000003,Loyal
17190.0,58,19,444.74,Regular
17191.0,27,237,2095.13,Loyal
17193.0,35,32,1699.3000000000002,Regular
17194.0,273,29,262.62,At Risk
17197.0,29,29,1013.01,Regular
17198.0,23,96,692.22,Loyal
17201.0,53,40,342.63,Regular
17203.0,35,152,3563.85,Loyal
17204.0,174,57,1564.56,Loyal
17205.0,53,13,384.08,Regular
17206.0,52,7,204.24,Regular
17211.0,26,211,2317.2200000000003,Loyal
17212.0,252,4,226.85,At Risk
17213.0,39,157,2781.23,Loyal
17214.0,59,103,1069.1200000000001,Loyal
17217.0,233,9,113.5,At Risk
17218.0,3,274,1960.72,Loyal
17219.0,31,25,114.23,Regular
17220.0,23,472,3198.25,Loyal
17221.0,6,63,335.13,Loyal
17222.0,64,28,354.15,Regular
17223.0,309,49,426.79,At Risk
17226.0,308,21,393.49,At Risk
17227.0,18,47,939.32,Regular
17228.0,15,208,1906.09,Loyal
17229.0,95,47,318.76,Regular
17230.0,263,69,3638.41,At Risk
17231.0,11,541,3174.32,Loyal
17232.0,2,36,421.52,Regular
17233.0,34,25,190.88,Regular
17234.0,182,14,149.89000000000001,Regular
17235.0,24,29,550.06,Regular
17236.0,12,105,916.13,Loyal
17237.0,10,19,314.69,Regular
17238.0,2,566,3744.65,Loyal
17239.0,312,15,382.5,At Risk
17242.0,107,40,1135.04,Regular
17243.0,0,400,8676.85,Loyal
17244.0,52,31,954.9,Regular
17245.0,204,9,171.45,At Risk
17247.0,14,55,282.19,Loyal
17248.0,119,69,318.65,Loyal
17250.0,3,57,384.52,Loyal
17251.0,362,39,283.28000000000003,At Risk
17252.0,116,87,353.86,Loyal
17253.0,17,18,178.26,Regular
17254.0,4,112,272.44,Loyal
17255.0,40,78,298.41,Loyal
17256.0,106,16,240.0,Regular
17259.0,147,124,603.37,Loyal
17262.0,51,12,1253.3600000000001,Regular
17263.0,207,23,63.440000000000005,At Risk
17265.0,138,127,562.9,Loyal
17266.0,1,80,310.64,Loyal
17267.0,126,38,317.62,Regular
17268.0,107,6,763.64,Regular
17272.0,41,114,2148.63,Loyal
17274.0,34,27,111.97999999999999,Regular
17277.0,227,69,1065.3500000000001,At Risk
17278.0,240,15,246.04,At Risk
17279.0,57,9,187.82999999999998,Regular
17282.0,129,94,1703.41,Loyal
17284.0,59,292,1652.58,Loyal
17286.0,21,45,153.92,Regular
17287.0,25,124,1064.11,Loyal
17288.0,8,142,1419.73,Loyal
17289.0,31,111,944.41,Loyal
17290.0,3,102,525.24,Loyal
17291.0,307,1,550.8000000000001,At Risk
17293.0,7,135,1875.1100000000001,Loyal
17295.0,28,69,556.95,Loyal
17297.0,16,51,131.78,Loyal
17298.0,100,30,498.42,Regular
17299.0,11,57,669.11,Loyal
17301.0,20,66,197.63,Loyal
17302.0,14,79,1135.63,Loyal
17303.0,360,53,250.04,At Risk
17306.0,10,66,8631.31,Loyal
17309.0,94,12,82.75,Regular
17311.0,77,55,1384.85,Loyal
17312.0,138,14,644.3,Regular
17313.0,30,24,2328.84,Regular
17314.0,24,131,2527.92,Loyal
17315.0,1,473,6292.26,Loyal
17317.0,45,9,2600.34,Regular
17320.0,99,73,1200.6200000000001,Loyal
17321.0,7,107,700.86,Loyal
17323.0,14,200,921.07,Loyal
17324.0,17,50,990.23,Regular
17325.0,279,6,96.8,At Risk
17329.0,13,33,523.11,Regular
17330.0,22,6,363.9,Regular
17331.0,123,1,175.2,Regular
17333.0,85,28,494.25,Regular
17334.0,301,11,307.02,At Risk
17337.0,150,543,2027.8700000000001,Loyal
17338.0,16,753,6643.93,Loyal
17339.0,93,9,243.36,Regular
17340.0,29,407,12353.29,Loyal
17341.0,156,183,781.36,Loyal
17343.0,354,17,193.64,At Risk
17344.0,45,32,160.57,Regular
17345.0,14,87,537.74,Loyal
17346.0,3,500,2676.56,Loyal
17347.0,85,1,228.96,Regular
17348.0,14,215,1159.52,Loyal
17349.0,178,9,110.75,Regular
17350.0,7,71,1286.07,Loyal
17351.0,35,27,587.15,Regular
17353.0,128,8,1740.0,Regular
17354.0,50,16,1393.06,Regular
17356.0,311,19,178.22,At Risk
17357.0,23,45,388.14,Regular
17358.0,302,59,365.85,At Risk
17359.0,10,15,127.86,Regular
17360.0,16,132,585.79,Loyal
17361.0,48,29,488.2,Regular
17362.0,238,35,312.23,At Risk
17364.0,0,411,4481.18,Loyal
17365.0,12,468,4801.56,Loyal
17367.0,237,34,168.4,At Risk
17368.0,22,111,1912.67,Loyal
17370.0,72,33,446.18,Regular
17371.0,16,87,423.89,Loyal
17372.0,40,253,1342.68,Loyal
17373.0,39,57,646.92,Loyal
17374.0,218,28,495.77,At Risk
17375.0,198,69,400.1,Loyal
17376.0,70,24,203.2,Regular
17377.0,23,418,4100.92,Loyal
17379.0,10,83,404.66,Loyal
17381.0,8,109,20275.61,Loyal
17382.0,64,2,65.4,Regular
17383.0,3,51,199.29,Loyal
17384.0,18,15,336.4,Regular
17385.0,14,47,261.11,Regular
17386.0,7,28,2686.42,Regular
17387.0,19,78,784.11,Loyal
17388.0,77,15,1259.56,Regular
17389.0,0,213,31833.68,Loyal
17391.0,163,3,508.8,Regular
17392.0,306,62,457.91,At Risk
17394.0,218,4,203.86999999999998,At Risk
17396.0,38,27,7330.8,VIP
17397.0,21,92,696.41,Loyal
17398.0,114,38,653.38,Regular
17400.0,125,213,2129.96,Loyal
17402.0,4,59,2633.85,Loyal
17403.0,35,33,281.62,Regular
17404.0,3,198,31906.82,Loyal
17405.0,0,82,1031.41,Loyal
17406.0,332,113,2200.42,At Risk
17408.0,162,2,32.65,Regular
17409.0,184,13,771.85,Regular
17410.0,15,64,1214.72,Loyal
17411.0,11,41,778.94,Regular
17412.0,2,66,1258.06,Loyal
17414.0,43,6,778.0,Regular
17415.0,79,14,507.84,Regular
17416.0,29,269,6893.42,Loyal
17418.0,41,30,463.46000000000004,Regular
17419.0,10,206,4226.57,Loyal
17420.0,49,30,598.83,Regular
17422.0,15,117,1979.37,Loyal
17423.0,45,26,698.41,Regular
17425.0,18,43,759.17,Regular
17426.0,7,271,5037.26,Loyal
17427.0,71,2,100.8,Regular
17428.0,0,328,17256.85,Loyal
17429.0,127,39,524.9200000000001,Regular
17430.0,32,14,265.76,Regular
17431.0,312,43,403.3,At Risk
17432.0,17,48,365.76,Regular
17433.0,87,54,303.15999999999997,Loyal
17434.0,1,134,2373.82,Loyal
17436.0,1,9,216.29999999999998,Regular
17438.0,253,17,388.45000000000005,At Risk
17440.0,156,5,186.42000000000002,Regular
17442.0,36,135,2248.56,Loyal
17443.0,219,1,534.24,At Risk
17444.0,147,135,2940.04,Loyal
17446.0,176,9,120.9,Regular
17447.0,39,36,541.53,Regular
17449.0,1,277,2520.86,Loyal
17450.0,7,337,194550.79,Loyal
17451.0,0,100,1721.4,Loyal
17453.0,17,19,486.71999999999997,Regular
17454.0,191,61,517.53,Loyal
17455.0,203,8,131.7,At Risk
17456.0,364,17,249.86,At Risk
17457.0,126,19,1737.7,Regular
17458.0,14,54,316.5,Loyal
17459.0,42,111,657.3,Loyal
17460.0,93,29,622.4300000000001,Regular
17461.0,22,111,757.46,Loyal
17462.0,59,27,675.69,Regular
17463.0,15,215,1896.41,Loyal
17464.0,157,9,289.96000000000004,Regular
17466.0,9,41,763.28,Regular
17468.0,9,5,137.0,Regular
17469.0,15,88,1870.97,Loyal
17470.0,44,78,1125.07,Loyal
17472.0,190,181,710.29,Loyal
17475.0,78,14,194.37,Regular
17480.0,77,29,511.82,Regular
17481.0,3,82,1255.59,Loyal
17483.0,64,21,414.04,Regular
17486.0,260,24,396.87,At Risk
17489.0,58,29,376.64,Regular
17490.0,0,76,2092.32,Loyal
17491.0,0,109,3558.87,Loyal
17492.0,247,12,374.57,At Risk
17495.0,7,27,497.56,Regular
17496.0,358,10,271.05,At Risk
17498.0,75,17,272.22,Regular
17499.0,289,40,622.88,At Risk
17500.0,16,5,1138.0,Regular
17501.0,220,18,288.6,At Risk
17502.0,8,28,689.1,Regular
17503.0,2,38,558.96,Regular
17504.0,205,127,2997.0299999999997,At Risk
17505.0,161,52,1145.84,Loyal
17506.0,75,14,302.2,Regular
17507.0,261,88,605.58,At Risk
17508.0,280,22,387.31,At Risk
17509.0,57,366,6115.14,Loyal
17510.0,24,20,308.48,Regular
17511.0,2,963,91062.38,Loyal
17512.0,28,105,2924.9900000000002,Loyal
17513.0,71,6,513.2,Regular
17514.0,127,40,208.65,Regular
17515.0,30,87,639.02,Loyal
17516.0,14,137,768.08,Loyal
17517.0,308,11,153.94,At Risk
17519.0,16,82,1844.02,Loyal
17520.0,53,30,546.81,Regular
17521.0,29,45,723.2099999999999,Regular
17522.0,1,73,1070.71,Loyal
17523.0,10,33,652.74,Regular
17524.0,360,6,145.0,At Risk
17525.0,359,9,422.70000000000005,At Risk
17526.0,4,19,1195.8999999999999,Regular
